PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,2046,1882.90775
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Midwives,2,1.0
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Ambulance staff,8,7.45333
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",1047,887.78122
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1848,1625.14178
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,624,553.8277
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Senior managers,73,71.34666
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Managers,156,150.71066
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,Central functions,586,519.43069
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Essex Partnership University NHS Foundation Trust,R1L,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",427,295.04449
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,All staff groups,15554,13716.06696
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,HCHS Doctors (exc. Resident doctors and equivalents),1078,1013.53453
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Nurses & health visitors,4680,4270.13776
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Midwives,620,509.72272
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Ambulance staff,8,6.90667
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,"Scientific, therapeutic & technical staff",1648,1456.42634
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,"Support to doctors, nurses & midwives",4204,3620.55858
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Support to ST&T staff,989,874.79111
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Senior managers,43,42.13333
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Managers,331,323.61333
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,Central functions,704,648.35002
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,Mid and South Essex NHS Foundation Trust,RAJ,Acute,Acute - Large,"Hotel, property & estates",1253,949.89257
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,All staff groups,418,384.03334
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),7,3.4
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,Nurses & health visitors,103,91.5
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,Ambulance staff,1,0.6
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",18,16.14667
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,"Support to doctors, nurses & midwives",4,4.0
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,Senior managers,29,28.88
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,Managers,39,37.76667
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,Central functions,211,195.74
202509 to 202510,Denominator at start of period,Y61,East of England,QH8,Mid and South Essex,NHS Mid and South Essex ICB,QH8,Integrated Care Board,Integrated Care Board,"Hotel, property & estates",6,6.0
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,All staff groups,8469,7657.94257
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,HCHS Doctors (exc. Resident doctors and equivalents),651,608.55774
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Nurses & health visitors,2556,2367.57323
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Midwives,386,320.09989
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Ambulance staff,3,2.08
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,"Scientific, therapeutic & technical staff",991,885.87367
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,"Support to doctors, nurses & midwives",2162,1916.95049
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Support to ambulance staff,1,0.53333
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Support to ST&T staff,573,492.21667
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Senior managers,43,41.8
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Managers,109,105.47333
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,Central functions,622,579.21334
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Bedfordshire Hospitals NHS Foundation Trust,RC9,Acute,Acute - Medium,"Hotel, property & estates",381,337.57088
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,All staff groups,4343,3802.08537
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),342,327.1125
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,Nurses & health visitors,1184,1048.68661
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,Midwives,190,160.26
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",544,486.31682
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",996,843.2259
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,Support to ST&T staff,298,267.85001
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,Senior managers,33,32.2
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,Managers,66,62.16667
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,Central functions,294,275.91999
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes",Milton Keynes University Hospital NHS Foundation Trust,RD8,Acute,Acute - Teaching,"Hotel, property & estates",405,298.34687
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,All staff groups,370,342.4067
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),8,2.5
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,Nurses & health visitors,55,49.91334
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,Midwives,1,0.6
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",31,26.71334
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,"Support to doctors, nurses & midwives",1,0.8
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,Senior managers,16,16.90667
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,Managers,121,116.50001
202509 to 202510,Denominator at start of period,Y61,East of England,QHG,"Bedfordshire, Luton and Milton Keynes","NHS Bedfordshire, Luton and Milton Keynes ICB",QHG,Integrated Care Board,Integrated Care Board,Central functions,138,128.47334
202509 to 202510,Denominator at start of period,Y61,East of England,QJG,Suffolk and North East Essex,East Suffolk and North Essex NHS Foundation Trust,RDE,Acute,Acute - Large,All staff groups,11947,10458.88704
202509 to 202510,Denominator at start of period,Y61,East of England,QJG,Suffolk and North East Essex,East Suffolk and North Essex NHS Foundation Trust,RDE,Acute,Acute - Large,HCHS Doctors (exc. Resident doctors and equivalents),712,660.85578
202509 to 202510,Denominator at start of period,Y61,East of England,QJG,Suffolk and North East Essex,East Suffolk and North Essex NHS Foundation Trust,RDE,Acute,Acute - Large,Nurses & health visitors,3688,3262.43374
202509 to 202510,Denominator at start of period,Y61,East of England,QJG,Suffolk and North East Essex,East Suffolk and North Essex NHS Foundation Trust,RDE,Acute,Acute - Large,Midwives,371,292.90737
202509 to 202510,Denominator at start of period,Y61,East of England,QJG,Suffolk and North East Essex,East Suffolk and North Essex NHS Foundation Trust,RDE,Acute,Acute - Large,Ambulance staff,16,13.8848
202509 to 202510,Denominator at start of period,Y61,East of England,QJG,Suffolk and North East Essex,East Suffolk and North Essex NHS Foundation Trust,RDE,Acute,Acute - Large,"Scientific, therapeutic & technical staff",1778,1558.91201
