PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202510 to 202511,Denominator at start of period,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",Salisbury NHS Foundation Trust,RNZ,Acute,Acute - Small,"Support to doctors, nurses & midwives",996,816.63148
202510 to 202511,Denominator at start of period,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",Salisbury NHS Foundation Trust,RNZ,Acute,Acute - Small,Support to ST&T staff,214,189.35721
202510 to 202511,Denominator at start of period,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",Salisbury NHS Foundation Trust,RNZ,Acute,Acute - Small,Senior managers,27,26.28
202510 to 202511,Denominator at start of period,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",Salisbury NHS Foundation Trust,RNZ,Acute,Acute - Small,Managers,91,85.46
202510 to 202511,Denominator at start of period,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",Salisbury NHS Foundation Trust,RNZ,Acute,Acute - Small,Central functions,474,435.52731
202510 to 202511,Denominator at start of period,Y58,South West,QOX,"Bath and North East Somerset, Swindon and Wiltshire",Salisbury NHS Foundation Trust,RNZ,Acute,Acute - Small,"Hotel, property & estates",343,285.26672
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,All staff groups,5138,4275.61264
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),137,101.191
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,1572,1325.48121
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Midwives,1,1.0
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Ambulance staff,43,35.16666
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",892,738.93202
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1314,1064.0677
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,464,401.58665
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Senior managers,41,39.66667
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Managers,90,85.32666
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,Central functions,329,282.19379
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Health and Care NHS Foundation Trust,RTQ,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",270,201.00028
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,All staff groups,8952,7669.13085
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,HCHS Doctors (exc. Resident doctors and equivalents),609,540.84457
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Nurses & health visitors,2545,2244.1042
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Midwives,354,277.28455
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Ambulance staff,10,9.12
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,"Scientific, therapeutic & technical staff",1132,984.85317
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,"Support to doctors, nurses & midwives",2021,1657.89685
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Support to ST&T staff,671,548.34938
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Senior managers,60,59.5
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Managers,185,176.41999
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,Central functions,584,534.47545
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,Gloucestershire Hospitals NHS Foundation Trust,RTE,Acute,Acute - Large,"Hotel, property & estates",796,636.28269
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,All staff groups,435,373.69852
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),20,6.02294
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,Nurses & health visitors,70,57.4012
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",39,29.86668
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,"Support to doctors, nurses & midwives",9,7.6
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,Support to ST&T staff,3,3.0
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,Senior managers,32,26.88639
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,Managers,13,12.55333
202510 to 202511,Denominator at start of period,Y58,South West,QR1,Gloucestershire,NHS Gloucestershire ICB,QR1,Integrated Care Board,Integrated Care Board,Central functions,249,230.36798
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,All staff groups,338,302.75698
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,HCHS Doctors (exc. Resident doctors and equivalents),8,3.06137
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,Nurses & health visitors,56,48.16183
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",17,14.16
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,"Support to doctors, nurses & midwives",9,9.0
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,Senior managers,19,18.25333
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,Managers,53,49.41334
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,NHS Somerset ICB,QSL,Integrated Care Board,Integrated Care Board,Central functions,176,160.70711
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,All staff groups,13157,11469.89385
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,HCHS Doctors (exc. Resident doctors and equivalents),763,670.59942
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Nurses & health visitors,3618,3247.56928
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Midwives,276,220.01655
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Ambulance staff,30,27.42
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,"Scientific, therapeutic & technical staff",1871,1606.8148
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,"Support to doctors, nurses & midwives",3336,2830.09132
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Support to ST&T staff,838,726.6619
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Senior managers,41,38.00946
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Managers,122,118.04
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,Central functions,1304,1142.41109
202510 to 202511,Denominator at start of period,Y58,South West,QSL,Somerset,Somerset NHS Foundation Trust,RH5,Acute,Acute - Multi-Service,"Hotel, property & estates",980,842.26003
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,All staff groups,5077,4333.80416
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),123,87.18758
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,1522,1302.79045
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,Ambulance staff,16,13.35333
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",812,691.15058
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",1484,1268.36942
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,472,418.54618
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,Senior managers,65,62.62001
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,Managers,20,18.96
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,Central functions,258,226.87999
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,Cornwall Partnership NHS Foundation Trust,RJ8,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",311,243.94662
202510 to 202511,Denominator at start of period,Y58,South West,QT6,Cornwall and the Isles of Scilly,NHS Cornwall and the Isles of Scilly ICB,QT6,Integrated Care Board,Integrated Care Board,All staff groups,311,273.18927
